Src_NodeID,Dest_NodeID,Weight,B1,B2,B3,B4
0,57,52.8,0,1,1,0
74,70,47.06,0,0,0,1
684,768,80.02,1,1,1,1
663,121,49.96,0,0,0,1
896,999,17.02,0,0,0,0
59,70,49.86,1,1,0,1
570,414,34.34,1,0,1,1
102,85,74.48,1,0,1,0
780,150,57.69,1,1,0,0
34,709,88.53,0,1,1,1
359,639,26.34,0,0,1,1
652,205,32.99,0,0,0,1
174,497,11.67,0,1,1,1
653,411,36.7,0,1,0,1
133,971,94.17,0,0,0,0
756,511,28.25,1,1,1,0
450,434,17.51,1,1,0,1
221,848,23.54,1,0,1,0
145,178,35.45,1,0,0,0
563,742,55.06,0,0,1,0
844,587,46.07,1,1,0,1
148,291,36.74,0,0,1,0
343,781,35.37,0,0,0,0
641,89,65.88,1,0,0,1
499,487,64.87,1,0,1,1
733,619,57.02,0,1,0,0
249,842,37.37,0,0,0,0
324,806,64.08,0,0,1,1
559,977,58.32,1,0,0,0
15,31,56.93,0,0,1,0
730,766,31.61,1,1,0,1
197,969,44.58,0,1,0,1
123,488,38.35,0,1,0,0
572,326,77.76,0,1,0,1
966,53,29.04,0,0,0,1
216,582,81.42,1,1,0,0
201,689,80.1,0,0,0,0
875,129,55.91,1,1,1,1
666,134,6.54,0,0,0,0
375,345,53.01,1,0,0,0
314,420,60.33,0,1,0,0
415,924,46.86,1,1,0,1
309,467,87.25,0,1,0,1
455,568,38.7,0,0,1,0
110,278,40.93,0,0,0,1
231,35,6.7,1,0,1,1
165,456,1.57,0,1,1,0
281,955,7.09,1,1,1,1
715,971,50.07,0,0,1,0
276,763,28.98,0,0,0,1
799,965,48.0,0,0,0,1
843,463,47.09,1,0,0,1
625,423,42.13,1,0,1,0
540,747,47.16,1,0,0,0
233,941,79.13,0,1,1,0
702,146,70.39,0,0,1,0
223,950,13.71,0,0,0,0
228,294,29.34,0,1,0,1
231,638,49.19,0,0,0,1
290,256,68.79,0,1,0,0
435,27,28.03,1,1,0,1
859,78,11.43,1,0,1,1
297,775,44.97,0,0,0,0
757,702,45.35,1,1,0,1
198,585,66.2,0,1,1,1
856,657,71.9,0,1,1,0
531,244,41.62,0,1,0,1
926,260,33.86,1,0,0,1
219,410,57.84,0,1,1,0
654,207,4.1,1,1,0,0
7,464,55.72,1,0,1,1
891,983,57.52,1,0,0,0
6,879,33.51,0,0,1,0
433,272,54.85,1,1,1,1
584,915,10.92,0,0,0,1
591,218,56.72,0,1,0,1
587,315,27.54,1,0,1,1
816,29,61.75,1,0,0,1
435,947,97.9,1,1,0,1
951,282,16.68,0,1,0,0
849,985,46.88,1,0,0,1
48,827,17.72,1,0,1,1
620,185,26.08,1,1,0,1
996,895,5.18,1,0,1,1
602,298,67.29,0,1,1,0
380,400,31.26,1,1,1,1
176,686,7.26,1,0,0,0
121,873,98.27,0,1,1,1
986,139,21.66,1,0,0,1
107,880,7.54,0,0,0,0
840,15,44.7,0,0,0,0
623,155,2.31,1,1,1,1
201,48,69.17,1,0,1,0
748,922,14.25,1,1,0,1
759,280,32.91,1,1,1,1
633,617,41.94,1,0,1,1
857,141,66.46,1,1,1,1
857,448,31.09,0,0,0,1
400,697,23.69,0,0,0,0
293,674,29.64,1,1,1,0
484,653,68.97,0,1,1,1
780,140,89.07,1,0,0,1
173,541,51.66,1,1,1,0
35,232,78.51,0,1,1,0
332,453,93.23,0,1,0,0
390,422,43.62,0,0,0,1
574,40,92.97,0,1,0,1
530,38,82.66,1,0,0,1
418,986,9.52,1,0,1,1
887,407,90.65,0,1,1,1
303,287,27.66,1,1,0,1
271,667,11.66,0,0,1,1
622,938,71.62,0,1,0,1
660,724,68.42,1,1,1,1
310,217,79.16,1,0,0,1
253,276,64.67,1,0,1,1
165,652,38.05,0,0,1,0
159,640,6.76,0,0,0,1
984,719,7.7,0,0,0,0
501,416,18.91,1,0,1,0
289,884,98.14,0,0,0,1
471,0,11.52,0,0,0,0
217,730,16.0,0,0,1,1
663,115,29.7,0,1,1,1
763,432,54.5,1,1,0,0
53,980,10.74,0,1,0,1
600,380,37.82,0,1,1,1
631,715,95.95,1,0,0,0
103,365,26.28,1,1,0,1
69,795,58.61,0,1,1,0
196,553,3.24,1,0,0,0
764,249,3.59,1,1,0,0
836,118,73.9,1,1,1,0
454,489,45.01,1,0,1,1
435,710,54.28,0,1,0,0
450,999,9.0,0,0,1,0
783,272,93.66,0,1,0,0
10,9,63.03,1,0,0,0
810,749,43.44,1,1,1,1
329,817,40.64,0,0,0,0
758,169,42.95,1,0,1,0
416,473,51.46,1,0,1,1
892,530,75.7,0,1,1,0
52,590,17.19,0,0,0,0
762,501,21.51,1,1,1,1
289,47,7.29,1,0,1,0
120,973,10.84,0,1,0,1
784,222,63.14,1,0,1,1
914,822,57.79,0,0,1,0
543,140,81.84,1,1,1,0
905,545,89.28,0,1,0,0
88,196,29.63,1,1,0,1
310,595,99.71,0,0,1,0
642,726,91.56,0,1,0,0
769,217,19.54,1,1,1,1
259,13,17.76,1,0,1,1
222,730,21.07,1,1,0,1
28,401,2.31,0,1,1,0
307,519,96.93,0,0,1,1
343,738,80.1,1,0,1,0
36,868,25.8,1,0,0,0
408,109,53.48,0,0,1,1
204,914,64.0,1,0,1,1
312,932,36.98,0,0,0,0
534,78,27.11,1,0,0,0
477,747,64.21,1,1,1,1
284,514,69.68,0,1,0,0
250,425,38.29,0,0,0,1
285,800,13.67,1,1,0,0
476,477,3.5,1,1,0,1
533,470,24.78,1,0,1,1
143,655,55.45,1,1,0,0
366,143,70.03,0,0,1,0
414,210,28.08,0,0,1,1
383,289,48.85,0,1,0,0
818,425,18.22,0,0,0,0
990,812,54.23,0,0,0,0
224,800,19.58,0,0,0,1
137,681,58.05,1,0,1,1
68,13,67.78,1,0,1,0
247,231,50.67,1,0,1,1
844,150,98.29,1,0,1,0
601,51,47.47,1,1,1,1
44,525,89.65,1,0,1,0
385,692,97.56,1,1,1,1
642,41,57.95,1,1,0,1
531,439,61.95,0,1,0,1
57,677,88.65,0,0,1,0
893,355,82.58,0,0,1,1
52,437,11.26,1,1,0,1
288,251,62.66,1,1,1,0
507,513,57.42,0,0,0,0
693,519,28.87,1,1,1,0
248,329,19.34,1,0,0,0
758,15,48.99,0,1,0,1
761,783,30.3,1,0,1,1
394,572,10.34,1,0,1,1
742,479,44.43,1,1,1,0
288,313,49.43,1,1,1,0
429,814,20.95,0,1,0,1
470,328,6.74,0,0,0,1
21,814,53.3,1,0,0,0
896,902,60.75,1,0,0,1
592,318,69.8,0,0,0,0
839,689,69.71,0,0,0,1
154,820,22.22,0,0,1,0
762,368,80.33,1,0,1,0
886,71,95.35,0,0,0,0
8,84,36.39,1,1,1,0
484,830,86.33,1,0,1,1
380,171,19.33,1,0,0,0
754,32,76.96,1,0,1,0
442,946,54.6,0,1,0,0
564,276,54.92,0,0,0,0
405,765,58.75,1,0,1,0
802,907,90.55,1,1,0,0
341,32,58.41,1,0,0,0
287,672,18.86,1,0,0,1
214,387,9.09,0,0,1,0
613,142,31.54,1,0,0,0
397,244,81.57,1,0,0,0
531,823,22.25,1,0,1,0
970,120,43.97,0,0,1,1
669,533,28.01,0,0,1,0
430,557,94.55,0,0,1,0
949,249,73.79,0,1,1,0
291,788,67.24,0,1,1,1
633,448,75.8,0,0,0,1
123,714,28.46,1,0,0,1
515,383,32.19,1,0,0,0
525,911,71.13,1,0,0,1
297,207,72.94,0,1,1,1
194,749,77.82,0,1,0,0
108,394,86.94,1,0,0,0
36,626,38.08,1,1,1,0
818,193,99.29,1,0,0,0
737,511,83.13,0,1,0,0
867,254,83.65,0,0,0,0
749,464,7.3,0,0,0,1
630,55,1.84,1,0,1,1
810,266,27.86,1,1,0,1
675,875,90.39,1,1,0,0
718,347,31.3,0,1,1,0
43,489,29.75,1,1,1,1
84,253,67.95,0,1,1,0
751,381,18.09,0,1,0,1
173,997,76.78,0,1,0,1
636,621,62.21,0,0,1,1
489,633,45.03,1,0,0,1
70,850,6.51,0,1,0,1
432,110,87.29,0,1,0,0
656,832,39.69,1,1,1,0
961,583,95.11,1,1,0,0
898,412,35.45,1,0,1,1
496,630,60.36,0,1,1,1
550,414,90.95,0,0,0,0
313,512,64.36,1,0,1,1
735,696,80.54,1,0,0,1
685,478,24.2,1,0,0,1
347,312,9.25,0,0,1,1
868,738,60.99,0,1,1,0
892,834,51.35,1,0,1,1
435,493,10.57,1,1,0,1
703,230,33.1,1,1,0,1
781,757,53.12,0,0,1,0
443,965,55.44,1,1,0,1
598,832,72.91,0,0,1,1
634,722,73.7,1,1,0,1
56,487,3.27,0,1,1,0
51,598,93.56,0,0,0,0
276,666,60.36,1,0,0,0
667,511,12.48,1,1,1,1
401,377,28.7,0,0,1,1
924,793,89.58,1,0,1,0
873,828,91.25,0,0,0,1
661,820,73.81,0,1,0,0
941,564,27.58,1,1,1,1
383,210,53.44,0,0,1,1
734,132,94.65,1,1,1,0
278,545,83.39,0,0,1,0
373,544,90.03,1,1,0,1
945,417,12.75,1,0,1,0
262,458,52.14,1,0,1,1
50,25,99.72,0,0,0,0
512,630,41.12,1,0,1,1
294,437,87.58,0,0,1,0
278,860,54.17,0,1,1,1
410,356,61.49,1,0,1,1
787,984,16.31,0,0,0,0
97,707,75.65,0,1,0,0
418,344,21.02,1,1,0,1
601,750,81.63,0,1,0,0
74,23,26.32,1,1,1,1
248,827,95.68,1,0,1,0
112,485,49.77,0,0,1,0
55,90,91.82,1,1,0,1
86,763,58.98,0,1,0,1
825,975,48.35,0,1,1,0
533,720,87.69,1,0,1,1
170,349,40.02,0,0,1,1
780,526,27.58,0,0,1,1
117,0,40.26,0,0,0,0
205,817,92.82,0,0,0,1
123,421,33.28,1,0,0,1
282,87,97.58,0,1,1,0
662,809,63.74,0,0,0,1
105,847,60.19,0,1,1,0
575,572,29.88,1,0,1,0
991,667,54.92,0,1,1,1
323,307,70.97,0,1,0,1
614,749,70.83,0,0,0,0
264,594,93.53,0,1,0,1
370,784,39.01,0,0,0,0
405,217,70.53,1,0,0,1
588,893,81.95,1,0,1,1
712,634,60.24,0,1,1,1
946,432,28.8,0,0,0,0
369,817,12.57,1,1,0,1
732,853,93.01,0,1,1,0
426,122,30.78,1,0,0,0
987,269,21.42,1,0,1,0
810,218,71.28,1,0,1,1
792,361,99.45,1,0,0,1
842,799,60.52,1,1,0,1
218,118,80.71,0,1,0,0
300,962,49.08,0,1,1,0
67,418,71.16,1,1,1,1
387,818,36.48,1,0,0,0
909,837,88.45,0,0,1,0
961,879,16.59,1,0,0,1
536,901,62.04,0,1,0,1
500,673,43.98,0,0,0,1
36,580,34.7,0,1,1,1
213,372,74.34,1,0,1,0
43,400,78.9,1,1,0,1
586,780,37.99,1,0,0,0
672,190,11.71,0,1,1,0
52,306,62.68,1,1,0,1
913,343,26.77,1,0,0,1
158,108,82.26,1,1,1,1
662,646,41.57,1,1,0,0
37,99,23.68,1,0,0,1
931,419,47.47,0,1,0,0
59,66,46.97,0,0,0,0
545,697,36.52,0,1,0,1
819,232,74.43,1,0,0,1
815,133,2.17,0,0,0,0
360,932,59.86,0,1,0,0
225,507,6.37,0,1,0,1
13,730,58.58,1,1,1,1
493,561,75.79,1,0,1,0
66,45,67.91,0,1,1,1
629,605,20.58,1,1,0,1
941,362,49.52,0,0,1,1
241,209,77.1,0,1,0,0
38,587,12.71,0,0,1,0
251,663,88.91,0,0,0,0
268,538,39.69,1,1,1,1
516,694,32.14,0,0,1,1
184,4,5.42,1,0,1,0
402,498,62.18,0,1,1,0
844,148,3.21,0,0,1,0
767,324,73.57,1,0,1,1
317,109,76.21,1,1,1,1
222,486,50.05,0,1,0,0
698,35,14.84,0,0,0,1
855,895,99.27,0,1,1,1
202,884,16.64,0,0,1,1
963,743,64.46,0,0,1,1
636,285,23.99,0,1,1,1
713,337,30.95,0,0,0,1
955,104,57.15,1,0,0,0
181,99,28.11,1,0,1,0
229,184,68.26,0,0,0,0
812,872,43.56,0,1,1,1
91,740,15.18,0,1,1,0
720,789,97.18,0,1,1,1
692,563,5.79,0,0,0,1
197,450,57.05,1,0,1,0
890,364,66.42,0,0,1,1
667,901,78.1,0,0,1,0
303,484,58.49,1,0,1,1
868,508,90.66,0,1,0,1
52,414,4.59,1,0,1,0
789,927,17.95,0,1,1,1
858,132,39.23,1,1,0,1
179,163,29.4,0,1,0,1
891,376,67.96,1,0,1,1
426,956,83.11,1,1,1,1
5,556,32.91,1,1,1,1
231,850,4.3,0,0,0,1
64,534,74.96,1,1,0,0
619,225,98.24,0,1,1,1
43,757,11.28,0,1,0,1
334,790,93.68,0,0,0,1
687,521,31.71,0,0,0,1
520,330,14.26,0,1,1,0
582,269,94.44,0,0,0,1
540,561,68.04,0,0,0,0
926,826,28.22,0,1,1,1
489,522,86.04,1,1,1,1
332,634,40.49,1,1,0,1
792,304,76.66,1,1,1,1
669,535,35.86,1,0,1,1
196,753,38.91,0,1,1,1
521,978,50.7,0,0,0,1
868,715,51.62,1,1,0,0
458,369,35.13,0,1,1,0
348,58,19.22,1,1,0,1
628,899,13.98,0,0,1,1
65,108,8.46,0,0,0,1
566,435,87.85,0,1,0,0
91,139,15.07,0,0,0,0
801,733,62.68,0,1,0,0
975,750,44.1,1,1,0,0
320,934,80.54,1,1,0,0
789,118,25.84,0,1,0,0
536,437,87.69,1,1,0,0
626,773,6.7,0,0,1,0
544,807,56.39,1,0,0,1
346,995,6.53,0,1,1,0
771,188,88.92,0,1,0,0
816,123,94.55,0,0,1,0
148,239,15.16,0,1,1,0
534,265,25.06,0,1,0,0
587,580,42.81,0,1,0,0
795,528,70.01,0,1,0,0
884,95,35.06,0,0,1,0
751,997,78.34,0,1,1,0
681,53,89.47,0,0,0,0
360,683,52.36,1,0,0,0
304,841,48.17,0,1,0,1
599,261,54.94,0,1,0,1
584,641,82.22,0,0,0,0
42,745,88.64,1,0,1,1
252,544,16.45,1,0,1,1
216,807,67.24,0,0,1,0
715,297,9.66,0,0,1,1
743,214,60.86,1,1,1,0
217,640,40.98,0,0,0,0
793,676,51.41,0,0,0,1
420,494,87.35,1,1,0,0
386,58,28.42,1,1,1,0
447,36,39.79,0,0,1,1
209,845,53.26,1,1,0,0
265,987,87.48,0,0,0,0
294,359,29.29,1,1,1,0
82,259,69.42,1,0,1,0
993,895,94.35,0,1,1,1
51,905,71.73,0,1,0,1
401,645,63.25,0,0,0,0
290,76,23.93,0,1,0,1
649,65,72.93,1,1,0,0
126,738,88.56,0,1,1,1
779,268,2.0,1,1,1,1
312,723,21.26,0,1,0,0
597,248,32.6,1,0,1,0
598,527,86.99,1,0,1,0
706,930,12.35,0,1,0,1
544,534,95.99,0,1,1,0
476,203,30.12,1,1,1,0
474,843,57.83,0,0,1,1
731,607,14.25,0,1,0,1
397,432,27.08,1,1,0,0
203,13,49.13,1,0,1,1
676,571,51.01,0,0,0,0
813,489,39.69,0,0,0,1
292,24,36.99,0,0,0,1
578,476,44.39,0,1,0,0
686,405,52.36,1,0,0,1
819,403,9.2,1,1,0,1
169,488,50.0,1,1,0,0
333,332,4.34,0,0,1,1
692,694,89.35,0,1,0,1
83,2,36.68,1,1,1,1
988,661,41.45,0,0,0,0
709,428,63.95,0,1,1,0
685,770,91.56,1,0,0,1
449,153,33.35,0,0,0,1
60,577,8.94,0,1,1,0
912,634,8.1,1,0,1,0
778,86,62.26,1,0,0,1
353,258,63.81,0,1,1,1
858,236,99.34,0,0,1,0
785,169,38.03,1,1,1,0
135,40,74.93,1,1,0,0
894,454,46.69,1,1,1,1
769,310,17.78,0,0,0,0
320,380,71.23,0,1,0,1
855,607,69.64,1,0,1,1
435,245,54.88,0,1,1,0
375,103,7.05,0,1,1,0
51,634,57.62,0,0,1,1
851,342,83.31,1,1,0,0
854,92,22.76,1,1,0,0
695,452,93.45,1,1,0,1
20,177,76.04,1,0,0,0
418,132,2.2,1,1,0,1
665,868,27.42,1,0,0,0
879,150,74.41,0,1,0,0
363,902,47.53,0,1,0,1
331,33,31.93,1,0,0,0
225,779,75.79,0,0,1,0
497,599,91.83,0,1,0,0
64,16,36.35,1,0,1,0
155,373,32.53,1,1,1,1
6,200,50.33,1,1,0,1
14,955,94.95,1,0,1,1
801,112,96.93,1,0,0,0
225,895,64.05,1,1,1,1
532,381,66.37,1,0,0,1
257,562,45.93,0,1,1,1
595,788,10.6,1,0,0,0
967,687,37.35,0,0,0,1
662,204,52.04,0,0,1,0
193,884,53.66,1,1,0,0
708,811,29.16,1,1,0,1
519,465,96.6,1,0,0,0
528,49,91.57,0,0,0,1
320,405,53.09,0,1,1,1
431,770,19.31,0,1,1,1
550,132,77.45,1,0,0,0
888,720,89.2,0,0,0,1
883,351,12.72,1,0,0,1
18,611,92.84,0,1,1,0
180,751,16.01,0,1,1,0
931,296,24.2,0,1,1,1
173,590,27.63,1,1,0,0
137,380,5.16,0,0,1,0
693,999,58.07,1,0,0,1
189,554,81.03,0,0,0,0
715,434,82.7,0,1,1,1
196,98,61.16,1,1,0,1
953,757,11.27,0,1,0,1
765,316,36.73,1,1,1,0
311,195,62.76,1,1,1,0
732,406,6.5,0,1,0,1
441,10,31.47,1,1,1,0
62,74,79.74,1,0,0,0
100,87,80.61,0,1,1,1
386,580,7.43,1,1,1,1
473,222,26.86,1,1,1,0
543,956,30.5,1,0,0,0
713,817,40.95,0,0,0,0
388,487,86.74,1,0,0,1
103,688,2.2,1,0,0,0
600,704,92.14,1,1,1,1
965,960,35.34,1,0,1,1
406,457,22.48,0,0,0,1
226,500,64.77,1,0,1,1
993,954,56.62,1,0,1,0
688,390,12.75,0,1,0,0
80,721,23.66,1,0,1,1
21,415,43.51,0,0,1,0
94,282,77.18,1,0,0,0
845,695,82.91,0,0,0,0
362,175,94.73,1,1,0,0
163,446,75.3,1,1,1,0
774,330,5.7,0,1,0,1
24,897,6.44,0,1,0,0
316,98,26.19,1,0,1,0
872,567,48.66,1,0,1,1
100,251,56.79,0,1,1,1
814,624,72.58,0,1,0,0
380,201,19.19,1,0,1,0
404,22,77.12,0,0,0,0
840,193,98.46,1,1,1,1
167,343,60.6,0,0,1,0
377,762,95.11,0,0,0,0
972,893,92.76,1,0,1,0
53,144,67.54,1,1,0,0
111,16,27.37,1,1,1,1
265,285,34.34,1,1,0,0
891,787,72.41,0,1,1,1
162,643,74.52,0,1,0,0
186,232,25.13,0,1,0,1
624,948,10.22,1,0,0,1
954,543,42.88,1,1,0,1
871,95,55.31,0,1,1,1
864,268,35.83,0,0,1,1
837,722,57.56,1,1,0,0
902,630,39.0,1,0,0,0
371,782,18.88,0,0,0,0
630,295,93.4,0,1,1,0
304,878,43.31,1,1,1,1
177,223,24.1,0,1,1,1
795,920,42.97,1,0,1,1
77,232,36.79,0,1,0,1
51,523,98.26,1,0,1,1
604,407,17.25,0,1,1,1
87,926,78.05,1,0,0,0
551,758,89.93,0,0,1,1
951,284,58.74,0,0,1,0
471,595,1.98,1,0,1,1
526,830,93.77,1,1,1,1
589,460,69.64,1,0,1,1
183,935,52.86,1,1,1,0
837,651,58.89,1,1,0,1
57,734,12.14,1,1,0,0
815,280,71.05,0,1,0,1
539,275,8.29,0,1,0,1
817,973,14.35,1,0,0,1
928,215,2.78,0,1,0,1
539,660,97.64,1,1,0,1
596,857,56.71,1,0,1,0
77,325,31.06,1,1,0,0
535,905,60.69,1,1,1,0
295,14,59.61,0,1,0,0
722,158,21.96,0,0,0,0
96,993,21.38,1,1,1,0
904,525,28.42,1,1,0,0
559,316,95.29,1,0,1,0
364,628,72.69,1,0,0,1
965,817,40.45,1,0,1,0
287,506,19.85,0,1,0,0
880,369,61.07,1,1,0,0
505,97,58.11,1,1,1,0
780,887,38.69,0,1,1,0
721,324,40.32,0,0,1,1
444,563,20.44,1,1,0,0
12,843,49.23,0,1,0,0
833,928,47.47,1,0,1,1
445,699,21.68,0,1,0,0
65,172,96.67,0,0,1,0
497,645,97.31,1,1,1,1
426,230,76.55,0,0,0,0
850,316,70.04,0,1,0,1
98,495,18.35,0,0,1,0
684,940,34.36,1,0,1,0
337,866,96.25,1,0,0,0
411,998,36.91,1,1,0,1
547,343,8.99,1,1,1,0
883,807,76.14,0,1,1,0
255,729,41.44,1,0,0,1
793,438,10.17,1,0,0,0
545,956,26.25,0,1,0,0
674,22,20.99,0,0,1,1
426,983,42.74,1,1,0,0
633,712,26.48,0,1,0,1
233,524,87.09,0,1,0,1
461,151,31.42,0,0,0,0
504,49,90.03,0,1,0,1
750,877,65.73,1,0,0,1
690,498,19.95,0,0,1,0
51,211,36.27,1,1,0,1
23,264,77.21,1,0,0,1
799,196,4.33,1,0,0,0
757,261,55.29,0,1,1,1
541,393,60.43,1,1,1,0
49,514,7.96,1,1,0,0
582,304,98.29,1,1,0,0
720,740,90.67,0,1,0,1
247,950,30.91,0,0,0,1
623,184,46.42,0,1,1,0
82,260,9.43,0,0,0,1
632,991,9.08,1,1,0,1
146,792,66.14,0,0,0,1
30,967,6.37,0,0,1,1
645,543,1.5,0,1,0,0
245,358,55.71,0,1,0,1
33,703,94.73,0,1,0,1
863,919,88.18,1,0,1,1
908,289,94.18,0,0,1,1
757,129,39.78,1,1,1,0
712,420,65.16,1,1,1,1
867,360,71.59,0,0,1,0
874,267,29.71,0,1,0,0
962,739,50.55,0,0,1,1
6,850,15.11,1,0,0,0
51,286,99.15,1,0,0,0
487,707,91.45,1,0,1,1
9,168,1.49,0,0,1,0
210,663,62.2,1,0,1,0
486,125,41.3,0,0,1,0
882,987,8.88,1,0,1,0
696,177,70.36,0,0,0,1
443,289,19.03,1,0,0,1
959,661,19.94,0,0,1,0
700,273,98.35,1,0,1,0
19,747,69.11,1,0,1,1
71,252,7.11,0,1,1,0
867,992,57.81,0,1,1,0
474,292,57.57,1,1,1,1
383,199,41.58,0,0,1,1
130,453,87.17,0,0,0,0
991,776,98.73,1,0,1,1
105,781,17.98,0,1,0,1
596,357,2.88,0,0,0,0
389,659,16.7,0,1,1,1
371,318,89.14,1,1,1,0
403,856,6.23,0,0,1,1
124,316,78.04,0,1,1,0
811,259,23.49,1,0,0,1
693,275,96.58,1,0,1,1
274,860,96.71,1,1,1,0
735,83,5.99,1,1,0,0
801,122,73.77,0,0,1,0
920,871,16.62,0,1,1,0
559,260,1.88,0,1,0,1
266,31,5.75,0,1,1,0
709,416,26.66,1,1,1,1
257,617,14.91,1,0,1,0
884,190,96.63,0,1,1,0
380,908,93.91,1,0,1,1
618,842,75.65,0,1,0,0
520,951,89.19,1,0,1,1
657,696,56.29,0,1,1,0
652,37,15.12,0,1,1,0
854,771,35.24,0,0,1,1
555,677,47.31,0,1,0,1
845,378,27.45,0,1,0,1
73,45,46.24,1,0,1,1
945,914,44.16,1,0,0,0
307,793,84.32,0,0,0,0
332,913,96.66,0,0,0,1
534,870,23.79,1,0,1,0
584,702,23.61,0,1,0,1
359,934,29.72,0,0,1,0
419,633,97.17,0,0,1,0
243,595,19.87,0,1,0,0
79,743,60.33,1,1,0,1
430,113,45.19,1,0,1,0
905,255,46.55,0,1,1,1
497,527,84.75,0,1,1,1
238,276,51.13,1,0,0,1
628,255,30.42,1,0,1,0
427,568,44.32,0,1,0,1
82,841,77.91,0,1,1,0
845,207,59.98,0,1,0,0
867,349,11.63,1,1,1,1
808,430,66.18,1,0,1,1
651,519,15.44,1,1,1,0
581,95,78.97,1,1,1,0
881,97,24.98,1,1,0,0
561,905,92.62,0,0,0,0
145,746,63.98,1,0,1,1
82,216,14.22,1,0,0,1
538,893,32.12,1,0,0,0
956,143,2.66,0,0,1,1
751,465,79.55,1,1,0,0
989,806,16.26,0,1,1,1
486,474,63.9,1,0,0,0
108,397,18.49,1,1,1,1
984,452,43.01,0,0,1,0
880,326,63.45,0,1,1,0
553,718,95.81,1,1,0,1
677,760,55.96,1,0,0,1
73,151,49.94,1,0,0,1
995,365,86.74,0,0,0,0
589,657,67.8,0,0,1,0
689,992,6.93,1,1,0,1
244,746,56.74,0,0,0,0
378,117,48.36,0,1,0,1
746,19,27.39,0,0,1,1
236,704,63.64,1,1,0,1
340,203,78.38,1,0,1,1
731,998,70.61,0,1,1,1
660,323,29.52,1,1,0,1
291,655,53.45,1,0,0,1
32,376,56.08,0,1,1,0
704,952,46.56,0,0,1,0
868,230,6.14,0,1,0,1
855,51,57.65,1,1,1,0
378,243,64.77,0,1,1,1
596,363,98.88,1,1,0,1
545,474,87.01,1,0,1,0
349,196,87.24,1,0,1,0
609,268,15.29,0,0,0,0
839,717,32.36,1,0,1,1
211,970,84.91,1,1,1,1
228,514,82.62,0,0,1,1
211,183,41.22,1,1,1,1
297,55,28.99,0,0,0,0
298,707,95.08,0,1,1,0
926,338,64.67,0,0,0,1
499,210,87.17,0,1,0,0
884,542,1.13,0,1,1,0
578,256,10.23,1,1,0,1
644,796,46.95,0,0,0,1
731,488,8.06,0,1,0,1
672,419,93.81,0,0,0,1
631,998,23.25,1,0,0,1
520,130,23.72,0,0,1,0
760,698,71.55,1,0,0,0
809,242,85.39,1,0,0,1
873,449,73.88,1,0,0,0
301,372,7.34,1,1,0,0
578,285,46.27,1,0,1,0
511,997,55.04,0,0,1,0
388,471,30.37,0,1,1,0
601,198,48.09,1,1,1,0
858,447,33.99,0,1,1,0
38,667,41.49,1,1,1,0
679,360,17.42,1,1,0,0
39,576,55.52,1,1,1,1
309,650,35.55,0,0,0,0
631,486,56.74,1,1,1,1
441,90,58.12,0,0,1,0
186,657,17.14,1,1,0,1
689,401,73.8,1,0,0,1
725,542,77.0,1,1,1,0
184,76,27.67,0,0,1,1
842,107,54.21,1,0,1,1
238,690,4.65,0,1,0,0
582,738,85.9,1,1,0,0
551,674,73.68,0,0,1,0
200,567,56.1,1,1,0,1
882,996,25.25,0,1,0,0
824,850,12.26,1,1,0,0
370,387,45.1,0,1,0,0
376,646,52.33,0,0,0,1
31,730,67.33,0,0,0,0
889,913,50.21,1,1,0,0
277,347,73.85,0,1,0,0
942,978,59.18,1,1,0,0
941,734,80.84,0,1,0,1
843,370,68.64,1,1,0,0
320,838,46.4,0,1,1,0
8,673,43.23,0,1,0,1
928,512,53.98,1,1,1,0
438,912,68.03,0,1,0,1
382,504,50.77,1,1,1,0
617,35,81.7,0,1,0,1
439,908,9.16,1,1,0,1
867,459,12.9,0,1,1,0
724,195,38.06,1,1,1,1
307,660,11.87,1,0,0,1
703,465,19.81,0,0,1,1
737,415,83.68,1,0,0,0
192,626,67.31,0,1,0,0
649,561,21.11,0,0,1,1
844,884,42.97,1,1,1,0
614,545,31.94,0,1,0,0
107,760,23.67,1,0,1,0
192,395,10.02,1,1,1,1
583,576,18.97,0,1,0,0
319,647,21.44,1,1,1,0
297,454,14.52,1,1,0,1
159,635,96.8,0,0,0,1
12,488,12.89,0,0,0,1
141,826,81.87,0,0,0,1
74,924,74.58,0,1,0,0
726,624,32.37,0,1,0,1
302,168,59.04,0,1,1,0
803,8,4.85,1,1,0,0
37,362,75.76,1,1,1,0
911,637,78.59,0,1,1,1
964,385,39.43,0,1,1,0
665,310,69.08,1,0,1,0
469,954,7.69,1,0,0,0
349,837,89.39,0,0,0,1
924,758,79.08,1,0,0,0
683,143,47.62,1,1,1,0
603,340,71.75,1,1,0,0
796,596,12.76,0,1,0,0
751,529,71.04,1,1,0,1
284,492,38.67,0,1,0,1
699,451,28.54,0,0,0,0
931,396,9.6,0,1,0,1
778,642,80.59,1,1,0,0
351,784,88.44,0,1,0,1
700,326,15.7,0,0,1,0
422,817,9.66,1,0,0,1
621,13,30.07,0,1,0,0
154,693,13.4,0,1,1,0
244,491,46.75,1,0,1,0
863,799,92.78,1,1,0,0
160,46,99.25,0,0,0,1
220,803,57.19,1,0,1,0
184,681,89.49,0,0,0,1
224,108,81.33,1,1,1,0
920,655,26.34,0,0,0,0
